업종,업소명,대표자,시/도,시/군/구,주소(도로명 새주소 명기),변경후 연락처,대표품목, 변경후 가격(원),가격부가설명,영업시간,배달가능여부,주차가능여부
한식,남천식당,이영미,전북,무주군,무주읍단천로 95,,김치찌개,6000,,11:00~22:00,N,Y
한식,장터국밥,장현숙,전북,무주군,설천면삼도봉로 19-3,,장터국밥,6000,,11:00~22:00,N,Y
한식,토석정,서병국,전북,무주군,설천면무설로 1718,,소머리탕,6000,,11:00~22:00,N,Y
이미용업,신진이발관,이근철,전북,무주군,무주읍 주계로 127,,이발,12000,,06:00~22:00,N,Y
이미용업,우정이발관,육영식,전북,무주군,무풍면현내로 213,,이발,12000,,11:00~22:00,N,Y
이미용업,벧엘미용실,하은숙,전북,무주군,적상면길왕길 24-3,,커트,9000,,11:00~22:00,N,Y
한식,모든이의하우스,이덕순,전북,무주군,무주읍 주계로8길8-6,,버섯순두부백반,6000,,08:00~22:00,N,Y
한식,호야네식당,홍성자,전북,무주군,무주읍 장터로2,,콩국수,5000,,08:00~22:00,N,Y
한식,왕조식당,송명선,전북,무주군,설천면 무설로 1579,,김치찌개,6000,,11:00~22:00,N,Y
한식,할매국수,최옥순,전북,무주군,무주읍 장터로2,,보리밥,4000,,11:00~22:00,N,Y
한식,수원곰탕,권혁현,전북,무주군,안성면 칠연로 38,,백반,6000,,11:00~22:00,N,Y
한식,주민자치식당,김순자,전북,무주군,부남면 부남로 854,,백반,6000,,11:00~22:00,N,Y
한식,반딧불한우촌,이미화,전북,무주군,안성면 구량천로 198,,삼겹살,10000,,11:00~22:00,N,Y
한식,금호축산식당,천옥자,전북,무주군,무주읍 한풍루로 363,,된장찌개,5000,,11:00~22:00,N,Y
한식,설천맛집,이명분,전북,무주군,설천면 삼도봉로 11,,순두부,6000,,11:00~22:00,N,Y
한식,장터회관,김순옥,전북,무주군,무풍면 현내로 214,,된장찌개,5000,,11:00~22:00,N,Y
한식,섬마을,이순자,전북,무주군,무주읍 내도로 126,,어탕국수,5000,,11:00~22:00,N,Y
중식,산성각,이봉석,전북,무주군,무주읍 단천로 62,,짜장,4500,,11:00~22:00,N,Y
중식,아리수,김기용,전북,무주군,무주읍 단천로 55-1,,짜장,4500,,11:00~22:00,N,Y
이미용업,자르지오,이정자,전북,무주군,무주읍 주계로 8길 11,,커트,10000,,11:00~22:00,N,Y
한식,무주수련원,이장호,전북,무주군,무주읍 괴목로 1330,,백반,5000,,08:00~18:00,N,Y
한식,소문난 시골순대,김문희,전북,무주군,무주읍 장터로2,,순대국밥,7000,,07:00~19:00,N,Y
기타서비스업,호이떡,황지연,전북,무주군,무주읍 주계로 57,,씨앗호떡,1000,,10:00~22:00,Y,Y
한식,한풍루마당,김영남,전북,무주군,무주읍 한풍루로 326-6,,셀프무한리필 세트메뉴(삼겹살무한리필 + 된장찌개 + 칼국수),,,11:00~21:00,N,Y
한식,덕유산한우가,안금숙,전북,무주군,설천면 구천동로 1053,,한우육회비빔밥,8000,,09:00~22:00,N,Y
한식,송천가든,한준상,전북,장수군,장수군 장수읍 백장로 2167,,찌개백반,6000,,12:00-20:00,N,Y
한식,벽송갈비,박영애,전북,장수군,장수읍 장천로 226,,돼지갈비,11000,,11:00-14:0017:00-21:30,N,Y
한식,청산,박경옥,전북,장수군,장수읍 노하1길 2,,삼겹살,12000,,11:00-21:00,N,Y
한식,청기와집,한재순,전북,장수군,장계면 한들로 181,,한방오리탕,40000,,10:00-21:00,N,Y
한식,전원식당,김미현,전북,장수군,번암면 장수로 496,,흙돼지삼겹살,10000,,11:00-21:00,Y,N
한식,진풍장,임양자,전북,장수군,천천면 춘송길 19,,추어탕,7000,,12:00-20:00,Y,Y
한식,청포식당,허명숙,전북,장수군,계북면 장무로 965-1,,삼겹살,10000,,9:00-21:00,Y,Y
한식,전주식당,조순옥,전북,장수군,번암면 장수로 484,,김치찌개(1인),7000,,10:00-21:00,N,N
한식,부자회관,임장미,전북,장수군,장계면 장무로 241,,김치찌개,6000,,11:00-22:00,N,Y
한식,다미식당,김순자,전북,장수군,장수읍 싸리재로 16,,골뱅이무침,10000,,8:00-21:00,N,N
한식,해송,이승연,전북,장수군,장수읍 장천로 125,,알탕,7000,,11:30-20:00,N,Y
한식,행복한농부,박관영,전북,장수군,장수읍 장천로 159,,한우육회,25000,,12:00-21:00,N,N
한식,백호,안선희,전북,장수군,장계면 백화로 8,,등심(500g),60000,,11:00-21:00,N,Y
숙박업,하얏트모텔,박영순,전북,장수군,장계면 장계천변길 41,,숙박료,30000,,,,Y
이용업,은혜이용원,박봉열,전북,장수군,장수읍 장천로 190,,"이발,면도",12000,,,,N
미용업,머리세상,서종부,전북,장수군,장수읍 장천로 166-3,,펌,30000,,,,N
미용업,수연미용실,이영자,전북,장수군,장계면 장무로 207-1,,펌,30000,,,,N
미용업,나드리미용실,이진순,전북,장수군,장계면 한들로 110,,펌,30000,,,,N
목욕업,창명사우나,박천생,전북,장수군,장계면 동동천변길 4 ,,대인,5000,,,,Y
한식,대영회관,하점이,전북,임실군,오수면 오수로 136-10,063-644-8811,돈까스,6000,,11:30~21:00,N,Y
한식,길손식당,천경순,전북,임실군,오수면 오수로 177,063-642-5007,김치찌개,6000,,6:00~21:00,Y,Y
한식,전원식당,임종희,전북,임실군,오수면 오수리 540-1,063-644-1188,삼겹살,11000,,11:00~21:00,N,Y
한식,행운집,정공예,전북,임실군,강진면 호국로 14-2,,국수,3000,,11:00~19:00,N,Y
이미용업,별이용원,이인우,전북,임실군,신평면 석등슬치로 360-7,063-643-2818,커트,7000,,7:00~20:00,N,Y
이미용업,아랫이용원,손문국,전북,임실군,신평면 석등슬치로 350,063-643-6924,커트,5000,,7:00~20:00,N,Y
한식,이웃사촌보리밥,김을자,전북,임실군,임실읍 운수로 26 임실시장 내,,보리밥,7000,,11:00~20:00,N,Y
한식,모녀팥죽,곽옥순,전북,임실군,임실읍 운수로 26 임실시장 내,,잔치국수,4000,,11:00~20:00,N,Y
중식,황제반점,최환석,전북,임실군,오수면 오수5길 10-1,,짜장면,4000,,11:00~21:00,Y,Y
한식,모아식당,이명순,전북,순창군,순창읍 순창11길 18-4,,손수제비+보리밥,7000,,11:00~20:00,N,N
미용업,멋내리머리방,김옥순,전북,순창군,순창읍 순창6길 13-2,,커트,10000,,08:30~20:00,N,N
미용업,미연미용실,이기순,전북,순창군,동계면 동계로 48,,커트,5000,,09:00~18:00,N,N
한식,가마솥,전옥남,전북,순창군,순창읍 순창로 205-9,,곰탕,9000,,09:00~20:30,N,Y
한식,물통골한우마을,설성환,전북,순창군,순창읍 순창로 137,,한우비빔밥,8000,,09:00~21:00,N,Y
이미용업,최윤희머리방,최윤희,전북,고창군,고창읍 중앙로 208,,커트,9000,,,N,Y
이미용업,머리마을미용실,조복희,전북,고창군,고창읍 중앙로 198,,커트,8000,,,N,Y
한식,박가네한우사랑,백현숙,전북,고창군,고창읍 중앙로 200,,갈비탕,7000,,10:00~22:00,N,Y
한식,정오식당,홍금옥,전북,고창군,고수면 고수로 7,,백반,6000,,,N,N
한식,제일식당,정경숙,전북,고창군,아산면 녹두로 805,,백반,5000,,,N,N
한식,수정분식,양정자,전북,고창군,무장면 무장읍성길 4-7,,백반,5000,,,Y,N
중식,단골식당,유경숙,전북,고창군,상하면 상하1길 8,,자장면,4000,,,Y,N
이미용업,미나라미용실,송연숙,전북,고창군,해리면 해리중앙로 92-1,,커트,7000,,,N,N
한식,남원추어탕,전순복,전북,고창군,흥덕면 흥덕시장길 4,,추어탕,7000,,,Y,N
기타양식,멕시칸치킨호프(체인점 아님),강서현,전북,고창군,부안면 인촌리 1253,,후라이드치킨,13000,,,Y,N
한식,미향식당,이선덕,전북,고창군,고창읍 모양성로 24,,새싹비빔밥,7000,,10:00~20:00,N,Y
한식,전주식토속콩나물해장국,임형례,전북,고창군,고창읍 중앙로 274,,시래기국밥,6000,,06:30~20:30,N,N
이미용업,스타미용실,송막례,전북,고창군,고창읍 중앙로 190,,커트,8000,,,N,Y
한식,두레반,김희자,전북,고창군,고창읍 남정5길 5,,생선구이백반,7000,,11:00~21:00,N,Y
한식,토속집,유정아,전북,고창군,고창읍 읍내리 654-1,,백반,5000,,,Y,N
한식,터식육점,전영순,전북,고창군,무장남북로 14,,삼겹살(200g),10000,,,Y,N
한식,무장회관,이충례,전북,고창군,무장면 학천로 8,,백반,5000,,08:00~18:00,Y,Y
이미용업,쉼터미용실,김인옥,전북,고창군,공음면 공음길 46,,커트,5000,,,N,N
이미용업,금란미용실,이막례,전북,고창군,흥덕면 선운대로 3745,,커트,7000,,,N,N
한식,큰손,장금순,전북,고창군,고창읍 교촌 5길 35,,뼈해장국,6000,,,N,N
한식,창평명가,김회진,전북,고창군,고창읍 남정6길 30-1,,순대국밥,6000,,,N,N
한식,신토불이,김분녀,전북,고창군,흥덕면 서이길 1-2,,바지락칼국수,5000,,,Y,N
한식,선운산숯불갈비,정다울,전북,고창군,무장면 무장리 59-5,,오리소금구이,8000,,07:00~22:00,Y,N
한식,옥돌식당,김성희,전북,고창군,무장면 무장리 114-2,,삼겹살(200g),10000,,06:00~22:00,Y,N
한식,대산식당,정숙경,전북,고창군,대산면 대성로 284,,백반,6000,,08:00~20:00,N,Y
숙박,넥스텔 모텔,이주영,전북,고창군,고창읍 월암수월길 112,,숙박료(평일),40000,,,N,Y
중식,천안문,이정옥,전북,고창군,고창읍 남정10길 9,,자장면,3500,,,Y,N
한식,명성회관,김양례,전북,고창군,무장면 무장남북로 10-7,,백반,6000,,,Y,N
한식,덕장진땡이,기홍석,전북,고창군,고창읍 월곡로 45,,코다리정식,8000,,,N,N
이미용업,까꼬뽀꼬 미용실,임희빈,전북,고창군,고창읍 동리로 45-2,,커트,5000,,,N,Y
한식,군산식당,구향자,전북,부안군,변산 격포 격포항길 16,063-583-3234,가정식백반,8000,,08:00~20:00,N,Y
한식,아리울한우명품관,조기준,전북,부안군,부안 서외 번영로 124,063-584-9285,육회비빔밥,7000,,11:00~22:00,N,Y
한식,골목식당,김영애,전북,부안군,주산 돈계 선돌로 358,063-582-6018,백반,6000,,09:00~15:00,N,Y
한식,오뚜기식당,이미자,전북,부안군,부안 동중 부풍로 7,063-581-4422,가정식백반,6000,,08:00~21:30,N,N
한식,부안기사님식당,이상철,전북,부안군,부안 봉덕 번영로 174-3,063-584-3315,가정식 백반,6000,,6:00~20:00,Y,N
이미용업,로타리이용원,강성원,전북,부안군,부안 동중 석정로 191,063-584-2963,조발,10000,,07:00~19:00,N,N
이미용업,송이미용실,유은자,전북,부안군,백산 용계 산매길 557,063-584-7060,커트,5000,,08:30~17:00,N,Y
일식,다미락,허영희,전북,부안군,부안읍 수정길 7,063-583-8407,유부초밥,4000,,12:00~21:00,N,Y
한식,장터구이,김성수,전북,부안군,부안읍 봉동길 17,063-581-9222,"점심,저녁뷔페",5000,,11:00~21:00,N,Y
한식,소문난 해장국,임희용,전북,부안군,부안읍 동중2길 15,063-581-3045,선지해장국,6000,,06:30~21:00,Y,Y
휴게음식,아트카페,김동기,전북,부안군,부안읍 수정길 28,063-583-9830,아메리카노,3500,,09:00~24:00,N,Y
이미용업,성심이용원,김금철,전북,부안군,백산면 시기길 8-1,063-582-2505,이발,8000,,06:30~19:00,N,N
한식,이백가든,백재진,전북,부안군,백산면 임현로 21,063-581-9990,된장찌개,6000,,09:00~21:00,Y,Y
중식,동원반점,유옥분,전북,부안군,하서면 신지길 30-2,063-584-7908,짜장면,4000,,9:00~19:00,Y,N
일식,부안초밥,최상진,전북,부안군,부안읍 부풍로 57,063-581-1070,유부초밥,7000,,11:00~20:00,N,N
휴게음식,세나클,최대현,전북,부안군,부안읍 번영로 136,063-581-5990,아메리카노,1500,,08:00~21:00,N,N
한식,땅제가든,김옥순,전북,부안군,보안면 청자로 1399,063-584-2188,오리주물럭,40000,,09:00~21:00,Y,Y
한식,동그라미 가든,안귀순,전북,부안군,부안군 변산면 변산로 1938,063-584-7771,백합죽,10000,,08:00~20:00,N,Y
한식,삼한지,정동희,전북,부안군,줄포면 줄포중앙로 83,063-584-0670,가정식백반,7000,,09:00~21:00,N,Y
한식,그곳에 가면,신  명,전북,부안군,위도면 위도로 703,063-582-2630,해물칼국수,8000,,08:00~20:00,N,Y
경양식,테라스,홍순화,전북,부안군,부안읍 둥중1길 21-1,063-581-3515,돈까스,6000,,10:30~22:00,N,N
한식,원주 추어탕,신순례,전북,부안군,부안읍 둥중1길 11,063-582-3664,추어탕,7000,,09:00~22:00,N,N
한식,광수한우정육식당,고춘임,전북,부안군,부안읍 진성길 10,063-583-1516,육회비빔밥,5000,,08:00~20:00,N,Y
중식,루이차우,곽정출,전남,목포시,옥암로 74(옥암동),,일반짜장면,4500,,11:00~09:00,Y,Y
한식,연산순대 국밥,이명희,전남,목포시,후광대로105번안길 21(옥암동),061-285-4012,국밥,7000,,11:00~09:00,,Y
한식,광양숯불갈비,박현주,전남,목포시,노적봉길21(측후동),,산채비빔밥,5000,,11:00~09:00,,
한식,비파김밥,이영숙,전남,목포시,백년대로337번길 6(상동),061-282-0003,김치찌개,4500,,6:00~20:30,Y,Y
한식,손가네 분식,김순혜,전남,목포시,남해로 8-1(산정동),061-242-3375,김밥,1500,,8:30~21:00,Y,
한식,흥가네만두분식,홍남종,전남,목포시,삼일로 12(창평동),061-242-6705,바지락칼국수,5000,,6:00~21:00,Y,
중식,삼국지,박정심,전남,목포시,하당남부로 108(옥암동),061-284-8775,자장면,4000,,9:00~20:00,Y,
한식,원조이동갈비,김호경,전남,목포시,하당로 237(상동),061-284-2009,돼지갈비(250g),9000,,11:00~23:00,,Y
중식,차우차우,고영철,전남,목포시,당가두로 22-1(옥암동),061-262-4500,자장면,4000,,11:00~21:00,Y,
한식,유달손칼국수,장영희,전남,목포시,"상동로 63, 상가 101호(상동, 주공1단지아파트)",,바지락칼국수,6000,,11:00~20:00,Y,Y
미용,하나둘미용실,김순심,전남,목포시,수강로 6(수강동1가),,일반컷트,7000,,08:00~20:00,,
목욕,유성탕,최수생,전남,목포시,번화로 39-5(대의동2가),061-244-0091,목욕비,4000,,05:30~15:00,,Y
한식,푸른솔아구집,안승자,전남,목포시,번화로 8-1(중앙동3가),061-244-8381,백반,8000,,09:00~20:00,,Y
한식,원조가락지,임귀순,전남,목포시,영산로 258번길 8-2(용당동),061-274-7026,김치찌개,8000,,11:00~19:00,Y,Y
한식,종가집,김미영,전남,목포시,노적봉길 22(죽동),,청국장,5000,,8:00~20:30,Y,Y
한식,대도참옻오리닭,박관제,전남,목포시,해안로 249번길 31-1(복만동),061-243-3163,옻오리코스요리,50000,,10:00~21:00,Y,Y
미용,L.벧엘헤어뉴스,조영희,전남,목포시,고하대로 642번길 8(산정동),,일반컷트,10000,,7:30~21:00,,Y
이용,국제이발관,고정부,전남,목포시,열린길 51번안길 9(죽교동),061-242-1873,이발(면도 포함),14000,,08:00~:20:00,,Y
한식,돈킹,오갑성,전남,목포시,당가두로 14번길 47(옥암동),,소금구이삼겹살(200g),11000,,11:00~23:00,,Y
세탁,남향크리닝,신형선,전남,목포시,만호로 29번길 1(금동1가),061-244-4647,신사복(상/하),6000,,08:00~20:00,Y,Y
한식,시골집순두부,박관민,전남,목포시,연산로 140(연산동),061-274-9999,순두부백반,7000,,10:00~21:00,,Y
한식,시골집순두부,박철민,전남,목포시,복산길 6번길 44(옥암동),061-283-4500,순두부백반,7000,,10:00~21:30,,Y
한식,대성식당,류춘애,전남,여수시,교동남1길 5-9(교동),,구이정식 ,10000,,08:00~20:00,N,Y
한식,한주식당,유재희,전남,여수시,통제영4길 6-9(중앙동),,김치찌개,6000,,12:00~20:30,N,Y
한식,돈사랑,김금자,전남,여수시,중앙로 93-2(중앙동),,백반,6000,,10:00~20:00,N,Y
양식,돈까스천국,권위식,전남,여수시,통제영3길 14(교동),,돈까스,5000,,10:00~20:00,N,Y
한식,모범식당,김맹자,전남,여수시,교동남1길 5-13(교동),,삼겹살(200g),10000,,10:00~20:00,N,Y
양식,보스톤,박미아,전남,여수시,진남상가길 39-4(교동),,돈가스,7500,,11:30~21:00,N,Y
한식,대승,윤보애,전남,여수시,진남로 6-3(서교동),,된장찌개,5000,,10:00~20:00,N,Y
한식,음식천국,신종덕,전남,여수시,충무로 54-9(충무동),,된장찌개,5000,,10:00~20:00,Y,Y
한식,정성식당,서덕례,전남,여수시,충무1길 10-1(충무동),,백반,5000,,10:00~20:00,N,Y
한식,봉황식당,서이예,전남,여수시,충무1길 10-1(충무동),,백반,5000,,10:00~20:00,N,Y
한식,소문난손칼국수,조점옥,전남,여수시,서교2길 6(서교동),,칼국수,4000,,10:00~20:00,N,Y
한식,하얀집낙지전문점,박영관,전남,여수시,장성1길 19(안산동),,불낙전골 ,11000,,11:00~21:00,N,Y
중식,장강,김순명,전남,여수시,안심산길 33(안산동),,짜장면,3000,,10:00~20:00,Y,Y
중식,청해루,이영철,전남,여수시,장성1길 28(안산동),,짜장면,3000,,10:00~20:00,N,Y
한식,장어마을,안미자,전남,여수시,거북선공원1길 13(학동),,장어탕 (점심),6000,,10:00~20:00,N,Y
한식,소호식당,김세곤,전남,여수시,시청동2길 15(학동),,된장찌개,5500,,10:00~20:00,N,Y
한식,해태식당,김금순,전남,여수시,학동2길 7(학동),,백반,5000,,10:00~20:00,N,Y
한식,두레,김종금,전남,여수시,학동2길 7(학동),,백반,5000,,10:00~20:00,N,Y
한식,맛자랑죽집,마정자,전남,여수시,학동2길 7(학동),,팥죽,4500,,10:00~20:00,N,Y
한식,신삼복식당,이경숙,전남,여수시,오림1길 19(오림동),,백반,5000,,07:00~21:00,N,Y
한식,화양기사식당,편대로,전남,여수시,진남체육관길 17(오림동),,백반,5000,,07:00~21:00,N,Y
한식,진남체육공원식당,김영자,전남,여수시,진남체육관길 29(오림동),,백반,5000,,07:00~21:00,N,Y
한식,참행복한식당,이미옥,전남,여수시,여수산단로 238(월하동),,백반,5000,,10:00~20:00,N,Y
한식,엑스포식당,김계자,전남,여수시,여수산단로 238(월하동),,백반,5000,,10:00~20:00,N,Y
한식,밥상차려주는 집,조효곤,전남,여수시,양지3길 8(미평동),,김치찌개,5000,,10:00~20:00,N,Y
한식,보경식당,최숙자,전남,여수시,봉산1로 5-1(봉산동),,설렁탕 ,7000,,10:00~20:00,N,Y
한식,시원식당,김순이,전남,여수시,봉산1로 12(봉산동),,백반,5000,,10:00~20:00,N,Y
한식,대수식당,정영숙,전남,여수시,성산6길 32(화장동),,백반,5000,,10:00~20:00,N,Y
